39346006303319,"The Automobile industry, 1896-1920 / edited by George S. May.",1990
39346006303335,Iron and steel in the nineteenth century / edited by Paul F. Paskoff.,1989
39346006303384,Toward a usable past : liberty under state constitutions / edited by Paul Finkelman and Stephen E. Gottlieb.,1991
39346006303681,"Search for security : Saudi Arabian oil and American foreign policy, 1939-1949 / Aaron David Miller.",1980
39346006303863,Oil and turmoil : America faces OPEC and the Middle East / Dankwart A. Rustow.,1982
39346006304309,"The Supreme Court of the United States : its beginnings & its justices, 1790-1991.",1992
39346006304986,Margaret Newman : Health as expanding consciousness / Joanne Marchione.,1993
39346006304994,Hypo-analytic structures : local theory / Franc̜ois Treves.,1992
39346006305322,"Gene dreams : Wall Street, academia, and the rise of biotechnology / Robert Teitelman.",1989
39346006305827,"The early American labor conspiracy cases, their place in labor law; a reinterpretation / Marjorie S. Turner.",1967
39346006307013,"Plant closings : worker rights, management rights, and the law / Francis A. O'Connell, Jr.",1986
39346006307658,"Thurgood Marshall : warrior at the bar, rebel on the bench / Michael D. Davis and Hunter R. Clark.",1992
39346006308748,Clinical use of story telling : emphasizing the T.A.T. with children and adolescents / Hedwig Teglasi.,1993
39346006309852,"Blood program in World War II / [by Douglas B. Kendrick] prepared and published under the direction of Leonard D. Heaton ; editor-in-chief: John Boyd Coates, Jr ; associate editor: Elizabeth M. McFetridge.",1964
39346006310330,Nursing and the disabled : across the life span / Ardella M. Fraley.,1992
39346006315107,"The Cold War guerrilla : Jonas Savimbi, the U.S. media, and the Angolan War / Elaine Windrich.",1992
39346006315404,"Keeping the U.S. computer industry competitive : systems integration : a colloquium report / by the Computer Science and Telecommunications Board, Commission on Physical Sciences, Mathematics, and Applications, National Research Council.",1992
39346006317178,Managing the future of information services / edited by Barbara H. Peters and James L. Peters.,1993
39346006318069,The Bill of Rights & the politics of interpretation / Robert S. Peck.,1992
39346006318085,The role of IEA governments in energy : a survey / International Energy Agency.,1992
39346006319133,Independent justice : the federal special prosecutor in American politics / Katy J. Harriger.,1992
39346006319778,"The Constitution, law, and American life : critical aspects of the nineteenth-century experience / edited by Donald G. Nieman.",1992
39346006321857,Services : statistics on international transactions = Services : statistiques sur les échanges internationaux 1970 - 1989.,1992
39346006321949,"International Energy Conference on Use of Efficiency Standards in Energy Policy : proceedings, Sophia-Antipolis, France 4th-5th June 1992 / International Energy Agency, Agence De LÉnvironnement Et De La Mait̂rise De LÈńergie.",1992
39346006322129,"The Original misunderstanding : the English, the Americans and the dialectic of federalist jurisprudence / Stephen B. Presser.",1991
39346006322616,The Supreme Court and partisan realignment : a macro- and microlevel perspective / John B. Gates.,1992
39346006326195,"The Developing labor law : the board, the courts, and the National Labor Relations Act / editor in chief, Patrick Hardin ; editors, James R. LaVaute, Timothy P. O'Reilly.",1992
39346006326203,"The Developing labor law : the board, the courts, and the National Labor Relations Act / editor in chief, Patrick Hardin ; editors, James R. LaVaute, Timothy P. O'Reilly.",1992
39346006327227,Global arms trade.,1991
39346006329025,"Working with culture : psychotherapeutic interventions with ethnic minority children and adolescents / Luis A. Vargas and Joan D. Koss-Chioino, editors.",1992
39346006329132,The price of peace : the future of defense industry and high technology in a post-cold war world / William H. Gregory.,1993
39346006335642,"RU 486 : misconceptions, myths and morals / by Janice G. Raymond, Renate Klein, Lynette J. Dumble.",1991
39346006336343,The I.W.W. trial / Harrison George.,1969
39346006336780,Even the children of strangers : equality under the U.S. Constitution / Donald W. Jackson.,1992
39346006338638,"Pharmaceutical chemicals in perspective / Bryan G. Reuben, Harold A. Wittcoff.",1989
39346006339073,"How to research the Supreme Court / Fenton S. Martin, Robert U. Goehlert.",1992
39346006340402,"Changing organizational structures / editor, Marion Johnson.",1989
39346006340410,"Back to the asylum : the future of mental health law and policy in the United States / John Q. La Fond, Mary L. Durham.",1992
39346006340634,Topics in noncommutative geometry / Yuri I. Manin.,1991
39346006342101,Political questions/judicial answers : does the rule of law apply to foreign affairs? / Thomas M. Franck.,1992
39346006342226,Manufacturing on the move / Robert W. Crandall.,1993
39346006344578,"A Global agenda for caring / Delores A. Gaut, editor.",1993
39346006344651,"The change : women, aging, and the menopause / Germaine Greer.",1992
39346006346466,Beyond conception : the new politics of reproduction / Patricia Spallone.,1989
39346006347365,"An imperfect union : slavery, Federalism, and comity / Paul Finkelman.",1981
39346006348132,"Executive Conference on Energy Technology Policy For Sustainable Development : comparing long-term approaches : proceedings, Noordwijk, The Netherlands, 9th-11th December 1991.",1993
39346006348256,Life before birth : reflections on the embryo debate / Robert Edwards.,1989
39346006348306,Agricultural trade liberalisation and India / by Shankar Subramanian.,1993
39346006348348,"Conference on Energy and Environment in European Economies in Transition : priorities and opportunities for co-operation and integration : proceedings : Prague, 17th-19th June 1992.",1992
39346006348405,Broad economic impact of nuclear power.,1992
39346006348546,Developing taxonomies for nursing research / edited by Carol P. Germain and Marylin J. Dodd.,1993
39346006348553,"Practice and inquiry for nursing administration : intradisciplinary and interdisciplinary perspectives : solicited papers and proceedings of the Santa Fe conference, October 31--November 3, 1990, The BIshop's Lodge, Santa Fe, New Mexico / edited by Beverly M. Henry.",1992
39346006349791,1982 census of service industries. Geographic area series. Pennsylvania.,1984
39346006351797,The Oxford dictionary of American legal quotations / [compiled by] Fred R. Shapiro.,1993
39346006351946,"Edward L. Doheny : petroleum, power, and politics in the United States and Mexico / Dan La Botz.",1991
39346006355616,"Americans with Disabilities Act (ADA) accessibility guidelines for buildings and facilities, transportation facilities, transportation vehicles.",1992
39346006356549,The library copyright guide / by Ruth H. Dukelow.,1992
39346006356945,Algebraic functions / Kenkichi Iwasawa ; translated by Goro Kato.,1993
39346006358552,Public personnel administration and constitutional values / Yong S. Lee.,1992
39346006358966,"Otter skins, Boston ships, and China goods : the maritime fur trade of the Northwest Coast, 1785-1841 / James R. Gibson.",1992
39346006359568,"Legacy of leadership : presidential addresses from the Superintendents' Society and the National League of Nursing Education, 1894-1952 / Nettie Birnbach and Sandra Lewenson, editors.",1993
39346006359642,Let's make a deal : understanding the negotiation process in ordinary litigation / Herbert M. Kritzer.,1991
39346006359683,"The politics of state courts / Harry P. Stumpf, John H. Culver.",1992
39346006360970,"The electrification of Russia, 1880-1926 / Jonathan Coopersmith.",1992
39346006361804,Alternative dispute resolution in a nutshell / by Jacqueline M. Nolan-Haley.,1992
39346006362935,"Charting nursing's future : agenda for the 1990s / [edited by] Linda H. Aiken, Claire M. Fagin.",1992
39346006364394,Taxing energy : why and how / International Energy Agency.,1993
39346006364691,Nuclear power economics and technology : an overview.,1992
39346006365409,"Errors, lies, and libel / Peter E. Kane ; with a foreword by Elmer Gertz.",1992
39346006365417,"The Future of news : television-newspapers-wire services-newsmagazines / edited by Philip S. Cook, Douglas Gomery, Lawrence W. Lichty.",1992
39346006365748,"Before the computer : IBM, NCR, Burroughs, and Remington Rand and the industry they created, 1865-1956 / James W. Cortada.",1993
39346006367660,Computer wars : how the West can win in a post-IBM world / Charles H. Ferguson and Charles R. Morris.,1993
39346006374310,A history of the United States Atomic Energy Commission.,1990
39346006375531,A history of the United States Atomic Energy Commission.,1990
39346006375788,"Dispelling the manufacturing myth : American factories can compete in the global marketplace / Committee on Comparative Cost Factors and Structures in Global Manufacturing, Manufacturing Studies Board, National Research Council.",1992
39346006376687,The Constitution of rights : human dignity and American values / edited by Michael J. Meyer and William A. Parent.,1992
39346006377131,Total quality in the chemical industry / edited by G.R. Turner and J.M. Askey.,1992
39346006378394,The product liability mess : how business can be rescued from the politics of state courts / Richard Neely.,1988
39346006381760,Environmental law : a guide to information sources / Mortimer Schwartz.,1977
39346006381919,"Energy costs and costing : a selected, annotated bibliography / by Emanuel Benjamin Ocran.",1983
39346006384178,Birth of a successful joint venture / William H. Newman.,1992
39346006387049,Operations management for service industries : competing in the service era / Glenn Bassett.,1992
39346006387437,Embeddings and immersions / Masahisa Adachi ; translated by Kiki Hudson.,1993
39346006387445,Theory of entire and meromorphic functions : deficient and asymptotic values and singular directions / Zhang Guan-hou.,1993
39346006389995,1992 census of manufactures and census of mineral industries. Numerical list of manufactured and mineral products.,1993
39346006393161,The VCR age : home video and mass communication / edited by Mark R. Levy.,1989
39346006394128,"Nomination of Robert M. Gates : hearings before the Select Committee on Intelligence of the United States Senate, One Hundred Second Congress, first session, on nomination of Robert M. Gates, to be Director of Central Intelligence.",1992
39346006394136,"Nomination of Robert M. Gates : hearings before the Select Committee on Intelligence of the United States Senate, One Hundred Second Congress, first session, on nomination of Robert M. Gates, to be Director of Central Intelligence.",1992
39346006394144,"Nomination of Robert M. Gates : hearings before the Select Committee on Intelligence of the United States Senate, One Hundred Second Congress, first session, on nomination of Robert M. Gates, to be Director of Central Intelligence.",1992
39346006394516,Redefining the first freedom : the Supreme Court and the consolidation of state power / Gregg Ivers.,1993
39346006394722,Foreshadows of the law : Supreme Court dissents and constitutional development / Donald E. Lively.,1992
39346006396768,Pursuing parenthood : ethical issues in assisted reproduction / Paul Lauritzen.,1993
39346006398889,"IBM, the making of the common view / Michael Killen.",1988
39346006400842,"Cohomological methods in transformation groups / C. Allday, V. Puppe.",1993
39346006402434,"World medicine : plants, patients, and people / David Bellamy and Andrea Pfister.",1992
39346006402699,"The counselor as expert witness / William J. Weikel, Paula Richardson Hughes.",1993
39346006403978,Postpartum depression : a comprehensive approach for nurses / Kathleen A. Kendall-Tackett with Glenda Kaufman Kantor.,1993
39346006417671,Invariant function spaces on homogeneous manifolds of Lie groups and applications / M.L. Agranovskiĭ.,1993
39346006418802,"Test theory for a new generation of tests / edited by Norman Frederiksen, Robert J. Mislevy, Isaac Bejar.",1993
39346006419313,The solicitor general : the politics of law / Rebecca Mae Salokar.,1992
39346006420295,The American Civil Liberties Union : an annotated bibliography / Samuel Walker.,1992
39346006420790,The Atomic Energy Commission under Nixon : adjusting to troubled times / Glenn T. Seaborg with Benjamin S. Loeb.,1993
39346006420808,"Media and apocalypse : news coverage of the Yellowstone forest fires, Exxon Valdez oil spill, and Loma Prieta earthquake / Conrad Smith.",1992
39346006422606,"The power of news : the history of Reuters, 1849-1989 / Donald Read.",1992
39346006422630,Agenda for reform : the future of employment relationships and the law / William B. Gould IV.,1993
39346006425492,Changing human reproduction : social science perspectives / edited by Meg Stacey.,1992
39346006426359,"Amending America : if we love the Constitution so much, why do we keep trying to change it? / Richard B. Bernstein with Jerome Agel.",1993
39346006428116,"Ethics in nursing / Martin Benjamin, Joy Curtis.",1992
39346006429460,Tangents and secants of algebraic varieties / F.L. Zak.,1993
39346006431086,The oil companies and the Arab world / Giacomo Luciani.,1984
39346006438065,"The accountant's guide to legal liability and ethics / Marc J. Epstein, Albert D. Spalding, Jr.",1993
39346006438412,The bias against agriculture : trade and macroeconomic policies in developing countries / edited by Romeo M. Bautista and Alberto Valdés.,1993
39346006442430,Spinors and calibrations / F. Reese Harvey.,1990
39346006442687,"The Organization of Arab Petroleum Exporting Countries : history, policies, and prospects / Mary Ann Tétreault.",1981
39346006446936,"Sexual harassment in the workplace : a guide to the law and a research overview for employers and employees / Titus E. Aaron, with Judith A. Isaksen.",1993
39346006447066,Dying & death in law & medicine : a forensic primer for health and legal professionals / Arthur S. Berger ; medical foreword by David V. Schapira ; legal foreword by Raphael Steinhardt.,1993
39346006448270,"Teaching patients with low literacy skills / Cecilia Conrath Doak, Leonard G. Doak, Jane H. Root.",1985
39346006449146,"A primer on American labor law / William B. Gould, IV.",1993
39346006451050,The Australia textile and apparel market.,1993
39346006451274,"Ways of knowing and caring for older adults / Mary Burke and Susan Sherman, editors.",1993
39346006452348,The politics of food in Mexico : state power and social mobilization / Jonathan Fox.,1993
39346006452405,Fair to middlin' : the antebellum cotton trade of the Apalachicola/Chattahooche [i.e. Chattahoochee] River Valley / Lynn Willoughby.,1993
39346006453858,"Carol Weiss King, human rights lawyer, 1895-1952 / Ann Fagan Ginger ; with a foreword by Louis H. Pollak.",1993
39346006453973,The economics and regulation of United States newspapers / Stephen Lacy and Todd F. Simon.,1993
39346006456471,"Relationship disturbances in early childhood : a developmental approach / edited by Arnold J. Sameroff and Robert N. Emde, in association with T.F. Anders ... [et al.].",1989
39346006458766,An introduction to Sato's hyperfunctions / Mitsuo Morimoto ; translated by Mitsuo Morimoto = [Satō chōkansū nyūmon / Morimoto Mitsuo].,1993
39346006458980,Comprehensive school health education programs : innovative practices and issues in setting standards.,1993
39346006459269,Towards dynamic randomized algorithms in computational geometry / Monique Teillaud.,1993
39346006459780,"Platinum, gold, and other metal chemotherapeutic agents : chemistry and biochemistry / Stephen J. Lippard, editor.",1983
39346006460077,"Nursing, the finest art : an illustrated history / M. Patricia Donahue ; illustrations edited and compiled by Patricia A. Russac.",1985
39346006462255,The People v. Clarence Darrow : the bribery trial of America's greatest lawyer / Geoffrey Cowan.,1993
39346006463428,"Entrepreneurship in a ""mature industry"" / edited by John Creighton Campbell.",1986
39346006467635,Cobordisms and spectral sequences / V.V. Vershinin ; [translated by M. Farber from an original Russian manuscript].,1993
39346006467643,Functions on manifolds : algebraic and topological aspects / V.V. Sharko.,1993
39346006467932,The Argentina textile and apparel market.,1993
39346006472593,"From monopoly to competition : the transformations of Alcoa, 1888-1986 / George David Smith.",1988
39346006472668,"Litigation and inequality : federal diversity jurisdiction in industrial America, 1870-1958 / Edward A. Purcell, Jr.",1992
39346006472973,Mechanisms of quality in long-term care : education / edited by Ethel L. Mitty.,1994
39346006472981,Profiles of the newly licensed nurse : historical trends and future implications / Peri Rosenfeld.,1994
39346006473054,Ranks and columns : armed forces newspapers in American wars / Alfred Emile Cornebise.,1993
39346006473138,"Human medicinal agents from plants / [editors], A. Douglas Kinghorn, Manuel F. Balandrin.",1993
39346006473328,"Living a caring-based program / Anne Boykin, editor.",1994
39346006476529,"Dynamical systems VII : integrable systems, nonholonomic dynamical systems / V.I. Arnolʹd, S.P. Novikov (eds.).",1994
39346006476818,Disembodying women : perspectives on pregnancy and the unborn / Barbara Duden ; translated by Lee Hoinacki.,1993
39346006477790,"The quality journey : how winning the Baldrige sparked the remaking of IBM / Joseph H. Boyett, Stephen Schwartz, Laurence Osterwise, and Roy Bauer.",1993
39346006480489,"Family law and the pursuit of intimacy / Milton C. Regan, Jr.",1993
39346006482196,Undue influence : the epic battle for the Johnson & Johnson fortune / David Margolick.,1993
39346006482618,"Starting your subchapter ""S"" corporation : how to build a business the right way / Arnold S. Goldstein.",1988
39346006483657,"Attention deficit disorder, a different perception / Thom Hartmann.",1993
39346006483772,Read all about it! : the corporate takeover of America's newspapers / James D. Squires.,1993
39346006484036,The Art of midwifery : early modern midwives in Europe / edited by Hilary Marland.,1993
39346006487088,"Doped up, knocked up, and ... locked up? : the criminal prosecution of women who use drugs during pregnancy / Valerie Green.",1993
39346006487120,Protecting abused children : a judge's perspective on public law deprived child proceedings and the impact of the Indian child welfare acts / Judge Edward L. Thompson.,1994
39346006489639,Crime and punishment in American history / Lawrence M. Friedman.,1993
39346006494613,"Resources for teaching gerontology / Verle Waters, editor.",1994
39346006495933,Williams obstetrics.,1993
39346006497095,"Primer on sexual harassment / Barbara Lindemann, David D. Kadue.",1992
39346006497368,"American constitutional law : cases and interpretation / Ralph A. Rossum, G. Alan Tarr.",1991
39346006497889,The nurse's shift work handbook / Ruth R. Alward and Timothy H. Monk.,1993
39346006500484,"Classes of linear operators / Israel Gohberg, Seymour Goldberg, Marinus A. Kaashoek.",1990
39346006502860,"To form a more perfect union : the ratification of the Constitution and the Bill of Rights, 1787-1791 / Craig R. Smith.",1993
39346006503173,Biology of women / Ethel Sloane.,1993
39346006503256,"Client education : theory & practice / Dorothy E. Babcock, Mary A. Miller.",1994
39346006505012,Old rights and new / edited by Robert A. Licht.,1993
39346006505319,Main currents in American legal thought / Bernard Schwartz.,1993
39346006507356,Applications of quality control in the service industries / A.C. Rosander.,1985
39346006508636,Building capitalism : historical change and the labour process in the production of the built environment / Linda Clarke.,1992
39346006511366,"Children as research subjects : science, ethics, and law / edited by Michael A. Grodin, Leonard H. Glantz.",1994
39346006514824,Energy crisis / edited by Lester A. Sobel ; Contributing editors: Joseph Fickes ... [et. al.],1974
39346006514832,Energy crisis / edited by Lester A. Sobel ; Contributing editors: Joseph Fickes ... [et. al.],1974
39346006514840,Energy crisis / edited by Lester A. Sobel ; Contributing editors: Joseph Fickes ... [et. al.],1974
39346006514857,Energy crisis / edited by Lester A. Sobel ; Contributing editors: Joseph Fickes ... [et. al.],1974
39346006516753,"Breaking from Taylorism : changing forms of work in the automobile industry / Ulrich Jurgens, Thomas Malsch, and Knuth Dohse.",1993
39346006520698,Driven to distraction / Edward M. Hallowell and John J. Ratey.,1994
39346006520722,"National health care : law, policy, strategy / Donald L. Westerfield.",1993
39346006520763,Women as wombs : reproductive technologies and the battle over women's freedom / Janice G. Raymond.,1993
39346006522678,"Adolescent risk taking / edited by Nancy J. Bell, Robert W. Bell.",1993
39346006523676,"Service management for competitive advantage / James A. Fitzsimmons, Mona J. Fitzsimmons.",1994
39346006527149,Americans with Disabilities Act handbook.,1991
39346006527545,"Entrepreneuring : a nurse's guide to starting a business / Gerry Vogel, Nancy Doleysh.",1994
39346006527677,"Classes of linear operators / Israel Gohberg, Seymour Goldberg, Marinus A. Kaashoek.",1990
39346006528493,Caring as healing : renewal through hope / edited by Delores A. Gaut and Anne Boykin.,1994
39346006529210,Surviving the Dalkon shield IUD : women v. the pharmaceutical industry / Karen M. Hicks ; foreword by Diana Scully.,1994
39346006531950,"Bioethical decision making for nurses / Joyce E. [sic] Thompson, Henry O. Thompson.",1992
39346006532149,"The Search for antiviral drugs : case histories from concept to clinic / Julian Adams, Vincent J. Merluzzi, editors.",1993
39346006533667,R & D collaboration on trial : the Microelectronics and Computer Technology Corporation / David V. Gibson and Everett M. Rogers.,1994
39346006534004,William John Gies : his contribution to the advancement of dentistry / Frank J. Orland.,1992
39346006534095,Critical issues in qualitative research methods / edited by Janice M. Morse.,1994
39346006535084,Lessons from the Hill : the legislative journey of an education program / Janet M. Martin.,1994
39346006535431,Intervention and detachment : essays in legal history and jurisprudence / G. Edward White.,1994
39346006536983,Modern spherical functions / Masaru Takeuchi ; translated by Toshinobu Nagura.,1994
39346006537254,Law in everyday life / edited by Austin Sarat and Thomas R. Kearns.,1993
39346006537957,Women's bodies in classical Greek science / by Lesley Dean-Jones.,1994
39346006539326,A distant heritage : the growth of free speech in early America / Larry D. Eldridge.,1994
39346006540092,"Beijing Jeep : the short, unhappy romance of American business in China / Jim Mann.",1989
39346006542783,Positioned for power : obtaining government appointments for nurses / American Nurses Association.,1993
39346006543369,"Guidelines on reporting incompetent, unethical, or illegal practices / American Nurses Association.",1994
39346006544110,The politics of despair : power and resistance in the Tobacco Wars / Tracy Campbell.,1993
39346006547493,Jury selection procedures : our uncertain commitment to representative panels/ Jon M. Van Dyke.,1977
39346006548368,Algebraic geometry / Masayoshi Miyanishi ; translated by Masayoshi Miyanishi.,1994
39346006551560,The Vinson court era : the Supreme Court's conference votes : data and analysis / Jan Palmer.,1990
39346006551610,"Marketing strategies for services : globalization, client-orientation, deregulation / edited by M.M. Kostecki.",1994
39346006552956,"Sexy dressing, etc. / Duncan Kennedy.",1993
39346006555074,"An Essential safeguard : essays on the United States Supreme Court and its justices / edited by D. Grier Stephenson, Jr.",1991
39346006557856,Then to the rock let me fly : Luther Bohanon and judicial activism / by Jace Weaver ; foreword by Robert H. Henry.,1993
39346006557914,Arms and the state : patterns of military production and trade / Keith Krause.,1992
39346006558227,The Supreme Court bar : legal elites in the Washington community / Kevin T. McGuire.,1993
39346006562971,"Brutal need : lawyers and the welfare rights movement, 1960-1973 / Martha F. Davis.",1993
39346006562989,Power without responsibility : how Congress abuses the people through delegation / David Schoenbrod.,1993
39346006565958,"Justice Lewis F. Powell, Jr. / John C. Jeffries, Jr.",1994
39346006566204,Property and the politics of entitlement / John Brigham.,1990
39346006566212,"Creating the modern South : millhands and managers in Dalton, Georgia, 1884-1984 / Douglas Flamming.",1992
39346006566642,The war against children / Peter R. Breggin & Ginger Ross Breggin.,1994
39346006568770,A theory of liberty : the Constitution and minorities / H.N. Hirsch.,1992
39346006568812,The coca boom and rural social change in Bolivia / Harry Sanabria.,1993
39346006569224,Service success! : lessons from a leader on how to turn around a service business / Daniel I. Kaplan with Carl Rieser.,1994
39346006570701,Land use and the Constitution : principles for planning practice / Brian W. Blaesser ... [et al.] ; edited by Brian W. Blaesser and Alan C. Weinstein.,1989
39346006572715,Nuclear renewal : common sense about energy / Richard Rhodes.,1993
39346006573002,"Murder, magic, and medicine / John Mann.",1992
39346006574331,"Tomography, impedance imaging, and integral geometry : 1993 AMS-SIAM Summer Seminar on the Mathematics of Tomography, Impedance Imaging, and Integral Geometry, June 7-18, 1993, Mount Holyoke College, Massachusetts / Eric Todd Quinto, Margaret Cheney, Peter Kuchment, editors.",1994
39346006574356,Methods for analysis of nonlinear elliptic boundary value problems / I.V. Skrypnik ; [translated by Don D. Pascali ; translation edited by Simeon Ivanov].,1994
39346006575460,Work and inequality in urban China / Yanjie Bian.,1994
39346006576872,"Bureaucrats, planters, and workers : the making of the tobacco monopoly in Bourbon Mexico / by Susan Deans-Smith.",1992
39346006577185,Dead laws for dead men : the politics of federal coal mine health and safety legislation / Daniel J. Curran.,1993
39346006578357,Glaxo : a history to 1962 / R.P.T. Devenport-Hines and Judy Slinn.,1992
39346006579736,"Manufacturing in the Ottoman Empire and Turkey, 1500-1950 / edited by Donald Quataert.",1994
39346006579819,"The federal courts / Robert A. Carp, Ronald Stidham.",1991
39346006580874,Battle lines : the American media and the Intifada / Jim Lederman.,1993
39346006581856,"Nursing research and its utilization : international state of the science / Joyce J. Fitzpatrick, Joanne S. Stevenson, Nikki S. Polis, editors.",1994
39346006582367,Oil and revolution in Mexico / Jonathan C. Brown.,1993
39346006584082,Crime and punishment : a radical solution / Aryeh Neier.,1976
39346006587168,Reinventing the wheels : Ford's spectacular comeback / Alton F. Doody and Ron Bingaman.,1988
39346006588877,"Adventures in medialand : behind the news, beyond the pundits / Jeff Cohen and Norman Solomon.",1993
39346006588992,Composition operators and classical function theory / Joel H. Shapiro.,1993
39346006595427,Contemporary cases in women's rights / Leslie Friedman Goldstein.,1994
39346006596334,A place to live and work : the Henry Disston saw works and the Tacony community of Philadelphia / Harry C. Silcox.,1994
39346006597019,Prisoners of time : schools and programs making time work for students and teachers : report of the National Education Commission on Time and Learning.,1994
39346006597027,Prisoners of time research : what we know and what we need to know / Cheryl M. Kane; report of the National Education Commission on Time and Learning.,1994
39346006601001,"The Supreme Court compendium : data, decisions, and developments / Lee Epstein ... [et al.].",1994
39346006601993,Court-ordered insanity : interpretive practice and involuntary commitment / James A. Holstein.,1993
39346006602058,"Good news : social ethics and the press / Clifford G. Christians, John P. Ferré, P. Mark Fackler.",1993
39346006602264,Courts and public policy / Christopher E. Smith.,1993
39346006602868,"Understanding basic pharmacology : practical approaches for effective application / Barbara Laubach MacDermott, with Judith Hopfer Deglin.",1994
39346006603288,Developing substance : mid-range theory in nursing / [edited by] Peggy L. Chinn.,1994
39346006605671,Power on the job : the legal rights of working people / Michael Yates.,1994
39346006605994,"Managing your career in nursing / Frances C. Henderson, Barbara O. McGettigan.",1994
39346006606000,"Nursing centers : the time is now / Barbara Murphy, editor.",1995
39346006607701,"Learning from textbooks : theory and practice / edited by Bruce K. Britton, Arthur Woodward, Marilyn Binkley.",1993
39346006607727,"Construction versus choice in cognitive measurement : issues in constructed response, performance testing, and portfolio assessment / edited by Randy Elliot Bennett, William C. Ward.",1993
39346006608022,"Methods for identifying biased test items / Gregory Camilli, Lorrie A. Shepard.",1994
39346006609152,Rationing justice on appeal : the problems of the U.S. Courts of Appeals / by Thomas E. Baker.,1994
39346006610002,"History of mathematical programming : a collection of personal reminiscences / edited by Jan Karel Lenstra, Alexander H.G. Rinnooy Kan, Alexander Schrijver.",1991
39346006610218,"Handbook of critical care nursing / Carolyn M. Hudak, Barbara M. Gallo.",1994
39346006610267,"Critical care nursing : a holistic approach / [edited by] Carolyn M. Hudak, Barbara M. Gallo ; special editor, Julie J. Benz.",1994
39346006610309,"The advance of American nursing / Philip A. Kalisch, Beatrice J. Kalisch.",1995
39346006610432,Developing and validating multiple-choice test items / Thomas M. Haladyna.,1994
39346006610911,Advancing nursing education worldwide / Doris Modly ... [et al.] editors.,1995
39346006612313,"Critical thinking in nursing : an interactive approach / M. Gaie Rubenfeld, Barbara K. Scheffer ; illustrations by Mark Steele.",1995
39346006613824,The narrative enlarging : a biography of the Community College-Nursing Home Partnership Project / Verle Waters.,1995
39346006616025,Partisans of the Southern press : editorial spokesmen of the nineteenth century / Carl R. Osthaus.,1994
39346006616355,Controlling our reproductive destiny : a technological and philosophical perspective / Lawrence J. Kaplan and Rosemarie Tong.,1994
39346006618930,"HIV/AIDS nursing care summit : proceedings, Washington, DC, January, 1994 / American Academy of Nursing ; [editors, William L. Holzemer, and Carmen J. Portillo].",1994
39346006618955,Utilization of Agency for Health Care Policy and Research (AHCPR) guidelines / American Nurses Association.,1994
39346006619375,"The law of the workplace : rights of employers and employees / James W. Hunt, Patricia K. Strongin.",1994
39346006621215,Private acts in public places : a social history of divorce in the formative era of American family law / Richard H. Chused.,1994
39346006622098,Libraries and copyright : a guide to copyright law in the 1990s / by Laura N. Gasaway and Sarah K. Wiant.,1994
39346006622650,"Labor and community : Mexican citrus worker villages in a Southern California county, 1900-1950 / Gilbert G. González.",1994
39346006622833,"Forging new freedoms : nativism, education, and the Constitution, 1917-1927 / William G. Ross.",1994
39346006625281,"Oil, power, and principle : Iran's oil nationalization and its aftermath / Mostafa Elm.",1992
39346006625406,"The American courts : a critical assessment / edited by John B. Gates, Charles A. Johnson.",1991
39346006626586,Downsizing the news : network cutbacks in the nation's capital / Penn Kimball.,1994
39346006633129,"African American voices : African American health educators speak out / Ruth W. Johnson, editor.",1995
39346006633343,1992 census of service industries. Geographic area series. United States.,1994
39346006633509,Brennan vs. Rehnquist : the battle for the Constitution / Peter Irons.,1994
39346006635892,"Topics in Hardy classes and univalent functions / Marvin Rosenblum, James Rovnyak.",1994
39346006637419,Ottoman manufacturing in the age of the Industrial Revolution / Donald Quataert.,1993
39346006639449,"Transcultural nursing : assessment and intervention / [edited by] Joyce Newman Giger, Ruth Elaine Davidhizar.",1995
39346006639522,"A legal history of Asian Americans, 1790-1990 / Hyung-chan Kim ; foreword by Angela Oh.",1994
39346006641098,1987 census of manufactures. Subject series. Concentration ratios in manufacturing.,1992
39346006641338,"Technology and labor in pulp, paper, paperboard and selected converting industries.",1994
39346006642088,"Toeplitz operators and related topics : the Harold Widom aniversary volume : Workshop on Toeplitz and Wiener-Hopf Operators, Santa Cruz, California, September 20-22, 1992 / edited by E.L. Basor, I. Gohberg.",1994
39346006645230,"Feeding the Victorian city : the food supply of Manchester, 1770-1870 / Roger Scola ; edited by W.A. Armstrong and Pauline Scola.",1992
39346006646212,Restoring the promise of American labor law / edited by Sheldon Friedman ... [et al.].,1994
39346006648622,The media and the mayor's race : the failure of urban political reporting / Phyllis Kaniss.,1995
39346006648747,Hyperactivity.,1994
39346006652699,"200th anniversary of the Office of the Attorney General, 1789-1989.",1990
39346006653200,Sloss Furnaces and the rise of the Birmingham district : an industrial epic / W. David Lewis.,1994
39346006653804,Nursing quality measurement : a review of nursing studies / by Marilyn J. Rantz.,1995
39346006653812,"Manual to develop guidelines / developed for American Nurses Association, Committee on Nursing Practice Standards and Guidelines by Karen Dorman Marek.",1995
39346006653838,"Implementation of nursing practice standards and guidelines / developed for American Nurses Association, Committee on Nursing Practice Standards and Guidelines by Joyce Waterman Taylor.",1995
39346006653861,Applying nursing process : a step-by-step guide / Rosalinda Alfaro-LeFevre.,1994
39346006653903,Developing the discipline : critical studies in nursing history and professional issues / [edited by] Peggy L. Chinn.,1994
